period,day_type,hour,station_code,tap_in_vol,tap_out_vol,code,code2,code3,interchange,NS,SW,CC,EW,NE,DT,CE,BP,PW,TE,PE,CG,SE,name
2022-01,weekend,9,CE1/DT16,2041,8524,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekday,9,CE1/DT16,3989,16876,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekend,5,CE1/DT16,79,0,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekday,5,CE1/DT16,543,1,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekend,22,CE1/DT16,16978,4790,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekday,22,CE1/DT16,24612,9365,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekday,10,CE1/DT16,4606,15601,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekend,10,CE1/DT16,2684,10737,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekday,19,CE1/DT16,20739,16102,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekend,19,CE1/DT16,14670,9995,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekday,11,CE1/DT16,7849,15629,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekend,11,CE1/DT16,4411,12486,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekday,16,CE1/DT16,14842,12073,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekend,16,CE1/DT16,14865,12083,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekday,24,CE1/DT16,557,212,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekend,24,CE1/DT16,296,78,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekday,15,CE1/DT16,18167,12447,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekend,15,CE1/DT16,15117,13283,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekday,14,CE1/DT16,10093,19713,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekend,14,CE1/DT16,8818,17007,CE1,DT16,,TRUE,,,,,,16,1,,,,,,,Bayfront
2022-01,weekday,20,DT5,6955,8634,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,20,DT5,2898,4208,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,22,DT5,1723,3421,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,22,DT5,4051,6220,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,12,DT5,6556,4544,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,12,DT5,8690,7134,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,10,DT5,5684,4072,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,10,DT5,7236,6480,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,9,DT5,4610,4568,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,9,DT5,8896,8615,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,21,DT5,5785,7382,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,21,DT5,2252,3846,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,8,DT5,3612,3606,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,8,DT5,14835,11050,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,19,DT5,10335,14683,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,19,DT5,4052,4905,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,18,DT5,14586,19718,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,18,DT5,5263,6067,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,11,DT5,6570,4429,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,11,DT5,7556,6525,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,6,DT5,1316,1010,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,6,DT5,9181,3666,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,7,DT5,2264,2408,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,7,DT5,15716,9767,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,24,DT5,87,649,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,24,DT5,70,306,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,23,DT5,640,2018,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,23,DT5,1311,3774,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,17,DT5,5451,5602,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,17,DT5,12492,13627,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,16,DT5,9955,10425,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,16,DT5,5120,4984,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,15,DT5,8716,9746,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,15,DT5,5257,4546,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,5,DT5,230,70,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,5,DT5,1049,185,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,13,DT5,9648,8168,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,13,DT5,6341,4820,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekend,14,DT5,5866,4408,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,14,DT5,7894,9677,DT5,,,FALSE,,,,,,5,,,,,,,,Beauty World
2022-01,weekday,6,EW5,33534,14185,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,6,EW5,6101,2882,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,15,EW5,22393,24884,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,15,EW5,12873,12976,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,8,EW5,48803,24475,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,8,EW5,11477,6811,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,14,EW5,23319,22096,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,14,EW5,13655,11586,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,19,EW5,24165,45537,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,19,EW5,10816,14668,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,24,EW5,129,1510,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,24,EW5,55,924,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,18,EW5,37019,61165,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,18,EW5,12962,16972,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,20,EW5,19266,28544,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,20,EW5,9409,13164,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,13,EW5,14445,12135,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,13,EW5,24064,21763,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,7,EW5,49149,25192,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,7,EW5,8239,5238,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,21,EW5,7495,12074,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,21,EW5,15585,26870,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,10,EW5,14463,9444,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,10,EW5,25430,16594,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,5,EW5,1551,139,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,5,EW5,8746,956,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,11,EW5,14512,10519,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,11,EW5,22759,17272,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,23,EW5,2987,12209,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,23,EW5,1505,6274,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,16,EW5,22959,28817,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,16,EW5,12576,14038,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,17,EW5,33829,42070,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,17,EW5,13787,17367,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,12,EW5,23265,19804,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,12,EW5,14567,11756,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,22,EW5,9268,23107,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,22,EW5,4979,12063,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,9,EW5,13868,8351,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekday,9,EW5,30874,17507,EW5,,,FALSE,,,,5,,,,,,,,,,Bedok
2022-01,weekend,11,DT29,2880,1281,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,11,DT29,4429,1894,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,18,DT29,2262,2900,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,18,DT29,7357,14562,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,12,DT29,2746,1539,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,12,DT29,4016,2680,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,9,DT29,8540,2675,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,9,DT29,2980,1014,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,24,DT29,16,224,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,24,DT29,12,376,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,10,DT29,5496,1715,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,10,DT29,3114,987,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,5,DT29,289,4,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,5,DT29,1709,41,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,21,DT29,1561,6684,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,21,DT29,738,3117,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,16,DT29,2063,2188,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,16,DT29,3810,5585,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,7,DT29,2511,870,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,7,DT29,17972,5387,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,6,DT29,12094,1685,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,6,DT29,1815,344,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,15,DT29,3519,4855,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,15,DT29,2189,2187,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,17,DT29,2436,2600,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,17,DT29,6961,9615,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,8,DT29,2826,1181,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,8,DT29,16287,5945,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,19,DT29,1587,2761,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,19,DT29,3997,10966,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,20,DT29,1030,3052,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,20,DT29,2456,7995,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,14,DT29,3685,4329,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,14,DT29,2402,1835,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,22,DT29,1111,6055,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,22,DT29,613,3125,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,13,DT29,3951,3848,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,13,DT29,2661,1819,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekend,23,DT29,232,1766,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,23,DT29,329,3286,DT29,,,FALSE,,,,,,29,,,,,,,,Bedok North
2022-01,weekday,21,DT30,1485,6798,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,21,DT30,712,3067,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,11,DT30,4944,1969,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,11,DT30,3207,1257,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,8,DT30,17538,3421,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,8,DT30,2955,1113,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,23,DT30,237,1710,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,23,DT30,415,3353,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,6,DT30,9807,3954,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,6,DT30,1212,535,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,10,DT30,5693,1915,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,10,DT30,3379,1069,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,18,DT30,5935,15929,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,18,DT30,2199,2981,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,20,DT30,1967,7652,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,20,DT30,1117,3020,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,7,DT30,2149,814,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,7,DT30,18275,5195,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,12,DT30,4682,2908,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,12,DT30,2977,1663,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,24,DT30,12,249,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,24,DT30,24,458,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,22,DT30,561,2835,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,22,DT30,1208,6207,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,15,DT30,4398,5272,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,15,DT30,2242,2112,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,5,DT30,181,16,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,5,DT30,1271,109,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,19,DT30,3512,11922,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,19,DT30,1626,2923,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,17,DT30,5074,9566,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,17,DT30,2627,2864,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,14,DT30,4282,4456,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,14,DT30,2344,2000,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,16,DT30,2261,2520,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,16,DT30,3543,6132,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,13,DT30,2705,2053,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,13,DT30,4703,4355,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekday,9,DT30,8505,2182,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,9,DT30,3104,1065,DT30,,,FALSE,,,,,,30,,,,,,,,Bedok Reservoir
2022-01,weekend,17,DT21,2359,1582,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,17,DT21,8404,3431,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,9,DT21,494,1886,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,9,DT21,1502,6633,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,15,DT21,4663,3723,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,15,DT21,1970,1856,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,14,DT21,3125,3443,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,14,DT21,1702,2023,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,19,DT21,2153,1071,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,19,DT21,6864,3257,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,16,DT21,2406,1821,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,16,DT21,5327,2749,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,10,DT21,1285,4454,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,10,DT21,758,2265,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,6,DT21,849,1697,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,6,DT21,152,368,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,23,DT21,952,233,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,23,DT21,1923,493,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,24,DT21,94,44,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,24,DT21,53,45,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,20,DT21,4604,1427,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,20,DT21,1711,612,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,22,DT21,5420,833,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,22,DT21,2027,420,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,11,DT21,1087,2216,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,11,DT21,2596,5489,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,5,DT21,39,0,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,5,DT21,4,0,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,13,DT21,3458,4009,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,13,DT21,1710,2223,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,7,DT21,385,837,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,7,DT21,1810,6433,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,8,DT21,2691,10637,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,8,DT21,419,1676,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,18,DT21,2578,1489,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,18,DT21,10386,5787,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,12,DT21,3045,3671,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,12,DT21,1662,2208,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekend,21,DT21,2104,501,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,21,DT21,5497,1078,DT21,,,FALSE,,,,,,21,,,,,,,,Bencoolen
2022-01,weekday,8,DT23,2921,10046,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,8,DT23,505,898,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,16,DT23,2821,1610,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,16,DT23,841,818,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,18,DT23,10545,3600,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,18,DT23,1070,913,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,17,DT23,6608,2212,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,17,DT23,1125,817,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,15,DT23,2078,1485,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,15,DT23,886,824,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,13,DT23,1682,1953,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,13,DT23,810,891,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,22,DT23,1235,915,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,22,DT23,519,396,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,19,DT23,939,701,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,19,DT23,5071,2608,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,10,DT23,582,883,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,10,DT23,1156,2601,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,7,DT23,642,607,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,7,DT23,3082,5274,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,23,DT23,261,207,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,23,DT23,601,512,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,21,DT23,495,461,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,21,DT23,1523,1264,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,20,DT23,604,538,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,20,DT23,2279,1473,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,9,DT23,452,938,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,9,DT23,1643,7317,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,24,DT23,26,19,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,24,DT23,36,45,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,12,DT23,1720,1554,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,12,DT23,834,803,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,14,DT23,713,830,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,14,DT23,1538,1753,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,11,DT23,1871,1707,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,11,DT23,639,757,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,5,DT23,19,0,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,5,DT23,80,0,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekend,6,DT23,282,294,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,6,DT23,1486,2168,DT23,,,FALSE,,,,,,23,,,,,,,,Bendemeer
2022-01,weekday,14,NS17/CC15,15768,7423,NS17,CC15,,TRUE,17,,15,,,,,,,,,,,Bishan
2022-01,weekend,14,NS17/CC15,5815,3415,NS17,CC15,,TRUE,17,,15,,,,,,,,,,,Bishan
