BusStopCode,RoadName,Description,Latitude,Longitude,svc,len
67371,Anchorvale Rd,Blk 313 CP,1.3925997219867599,103.88713972197542,"50,110,372",3.0
67379,Anchorvale Rd,Opp Blk 313 CP,1.3927256179225,103.88700896307408,"50,110,372",3.0
67381,Sengkang East Way,Blk 326 CP,1.39459040201234,103.88844266691055,"85,102,85A,372,50",5.0
67389,Sengkang East Way,Blk 317B,1.39424377787036,103.88869095686495,"50,102,85,372",4.0
67391,Sengkang East Way,Blk 333B,1.3942567621848703,103.89144488028344,"85,102,85A,372,50",5.0
67399,Sengkang East Way,Blk 325 CP,1.3938500599577701,103.89167010585574,"NR6,85,102,372,50",5.0
67401,Sengkang East Way,Opp Sengkang Stn/Blk 260A,1.3929084228923798,103.89531738456282,"119,102,159,156,50,161",6.0
67409,Sengkang East Way,Sengkang Stn,1.3923391568303,103.89606816606354,"374,NR6,119,102,159,156,159A,372,50,161",10.0
67411,Sengkang East Rd,Opp Sengkang General Hosp,1.39495624396821,103.89436833778728,"374,43e,109,119,83T,83,43,43M",8.0
67419,Sengkang East Rd,Sengkang General Hosp,1.39451056390105,103.89388277014376,"374,43e,109,119,83,43,43M",7.0
67421,Anchorvale St,Cheng Lim Stn Exit B,1.39616692483827,103.89376724340977,"654,110",2.0
67429,Anchorvale St,Cheng Lim Stn Exit A,1.39637340662334,103.89381749259769,"654,110",2.0
67431,Compassvale St,Opp Blk 291A,1.39521359607395,103.89739500115256,"83T,654,83",3.0
67439,Compassvale St,Blk 291A,1.39549374900087,103.89737027918684,"654,83",2.0
67441,Sengkang East Rd,Sengkang Community Hub,1.3923095386042,103.8934666647416,"374,43e,109,83T,85,83,159,156,159A,372,43,43M,85A,161",14.0
67449,Sengkang East Rd,Blk 323B,1.3920328907757398,103.89307115004728,"43e,109,85,83,159,156,43,43M,161",9.0
67451,Sengkang East Rd,Bef Buangkok Dr,1.3830461109999999,103.88960583301704,"109,159,156,159A,161",5.0
67459,Sengkang East Rd,Aft Buangkok Dr,1.38288638899819,103.88911083301012,"159,109,156,161",4.0
67461,Sengkang East Rd,Aft Sengkang East Ave,1.3857527346523402,103.89121528705635,"109,159,156,159A,161",5.0
67469,Sengkang East Rd,Bef Sengkang East Ave,1.38533638989648,103.8907421565758,"159,109,156,161",4.0
67471,Sengkang West Ave,Layar Stn Exit B,1.39218567915754,103.88018144124132,"50,163,671",3.0
67479,Sengkang West Ave,Layar Stn Exit A/Blk 417A,1.3919820374698302,103.88019668070044,"50,163,671,163A",4.0
67481,Sengkang West Ave,Fernvale Stn/Blk 439A,1.39149794105559,103.87764586518084,"50,163,671",3.0
67489,Sengkang West Ave,Opp Fernvale Stn,1.39100245036434,103.87708498686096,"50,163,671,163A",4.0
67491,Sengkang West Ave,Opp Fernvale Pr Sch,1.3908753851789901,103.87466488789593,"50,163,671",3.0
67499,Sengkang West Ave,Fernvale Pr Sch,1.3906802870751398,103.87467870992985,"50,163,671,163A",4.0
67501,Sengkang East Dr,Blk 117C,1.3835497318793601,103.90365001266599,62,1.0
67509,Sengkang East Dr,Opp Blk 119A,1.3840964002740201,103.9043380418217,"62A,62",2.0
67511,Sengkang East Dr,Blk 121E,1.38603041619808,103.9062452316184,62,1.0
67519,Sengkang East Dr,Opp Blk 121E,1.38565333297959,103.90628833297251,"62A,62",2.0
67521,Sengkang East Dr,Blk 160,1.38710967446608,103.90839913039456,"50,62,85",3.0
67529,Sengkang East Dr,Opp Blk 157A,1.38731666838873,103.90926350724251,"62A,50,62,85",4.0
67531,Sengkang East Way,Blk 158C,1.38786807176296,103.90676693747149,"50,85",2.0
67539,Sengkang East Way,Blk 122C,1.3877202039770502,103.90661294770752,"50,85",2.0
67541,Sengkang East Way,Hockey Stadium,1.39478256874239,103.88633251190508,"374,85,102,85A",4.0
67549,Sengkang East Way,Opp Hockey Stadium,1.39454660425441,103.88618230819876,"374,85,102",3.0
67551,Sengkang West Way,Blk 471A,1.3960052933766898,103.87927293767908,"374,85,102,85A",4.0
67559,Sengkang West Way,Opp Blk 471A,1.3954939065924998,103.88094503218825,"374,85,102",3.0
67561,Sengkang West Way,Opp Blk 432A,1.39545828505824,103.87697696683591,"374,85,102,85A",4.0
67569,Sengkang West Way,Blk 432A,1.39504999232889,103.87700000087194,"85,102",2.0
67571,Sengkang West Way,Aft Lor Tanggam,1.39515796674426,103.87391924861369,"85,102,85A",3.0
67579,Sengkang West Way,Bef Jln Kayu,1.39483619700068,103.8734686374815,"85,102",2.0
67581,Anchorvale Link,Blk 319A,1.3910420487699,103.88974726496834,NR6,1.0
67591,Sengkang East Rd,Blk 286B,1.3979004803203703,103.8953647897483,"110,43e,109,119,43,43M",6.0
67599,Sengkang East Rd,Opp Blk 293D,1.3972004371064999,103.89490664468323,"110,43e,109,119,43,43M",6.0
67601,Sengkang Ctrl,Buangkok Stn Exit B,1.38334470717282,103.8932683273077,"43e,102,114,43,43M,27",6.0
67609,Sengkang Ctrl,Buangkok Stn Exit A,1.3839330530646798,103.89303978530079,"43e,102,114,43,43M,27",6.0
67611,Sengkang Ctrl,Blk 204C,1.3877629380793601,103.89426271274472,"43e,102,43,43M",4.0
67619,Sengkang Ctrl,Blk 201C,1.38776797851536,103.89401435851153,"43e,102,43,43M",4.0
67621,Buangkok Dr,Opp Blk 558,1.38095802621952,103.89025132744938,"114,43,43M",3.0
67629,Buangkok Dr,Blk 557,1.3802797505364799,103.89060499842181,"114,43,43M",3.0
67641,Anchorvale Cres,BEF ANCHORVALE ST,1.398044,103.8934405,374,1.0
67649,Anchorvale Cres,AFT ANCHORVALE ST,1.398051,103.8933425,374,1.0
67651,Fernvale Lane,Bef Sengkang West Rd,1.3893983379787298,103.870400215998,"163,163A",2.0
67659,Fernvale Lane,Aft Sengkang West Rd,1.38980594691547,103.87074360172006,163,1.0
67661,Rivervale Cres,Opp Blk 178A,1.3888940005353099,103.90878400579224,371,1.0
67671,Rivervale Cres,Blk 156A CP,1.39200512922492,103.90712750531712,371,1.0
67691,Anchorvale Cres,BLK 338A,1.39899,103.8887775,374,1.0
67699,Anchorvale Cres,BLK 334A,1.3988295,103.889524,374,1.0
67701,Fernvale St,AFT BLK 467B,1.3984935,103.877445,374,1.0
67711,Buangkok Dr,Bef Sengkang Fire Stn,1.38013294516415,103.89477988960381,102,1.0
67719,Buangkok Dr,Opp Sengkang Fire Stn,1.37972132476485,103.89527238603088,102,1.0
67721,Buangkok Dr,Aft Punggol Rd,1.3797134971627802,103.89819238601864,102,1.0
67729,Buangkok Dr,Bef Punggol Rd,1.3794893304844298,103.89872566951759,102,1.0
67731,Buangkok Dr,Bef Sengkang East Dr,1.3801873860491598,103.90138066955193,102,1.0
67739,Buangkok Dr,Aft Sengkang East Dr,1.3799842317683202,103.90195091871209,102,1.0
67741,Fernvale Rd,Thanggam Stn,1.3971274999999999,103.87562199999999,374,1.0
67759,Compassvale Rd,COMPASSVALE INT,1.3912952233287599,103.89720218513328,"374,110",2.0
67761,Anchorvale Rd,OPP BLK 326D,1.3960059999999999,103.88759499999999,"374,110",2.0
67769,Anchorvale Rd,BLK 326D,1.39607378603056,103.8876637860708,"374,110",2.0
68011,Sengkang West Ave,Bef Jln Kayu,1.3913169267408,103.87010306973829,"103,50,671,86",4.0
68019,Sengkang West Ave,Aft Jln Kayu,1.3910669407329699,103.87060612962613,"103,50,671,86",4.0
68021,Jln Kayu,Opp Blk 448A,1.3931790976421299,103.8724709608888,"103,86",2.0
68029,Jln Kayu,Blk 448A,1.39312162118162,103.8726495511582,"103,86",2.0
68031,Jln Kayu,Jln Kayu Shophouse,1.39705024252478,103.87307298530668,"103,102,85,86",4.0
68039,Jln Kayu,Aft Abundant Grace Ch,1.39652972197871,103.8731138889947,"86,103,102,85,85A",5.0
68049,Jln Kayu,Opp Jln Tari Lilin,1.39851660309414,103.8729604565282,"86,103,102,85,85A",5.0
68051,Jln Kayu,Bef TPE,1.39955011852479,103.87232065200857,"103,102,85,86",4.0
68059,Jln Kayu,Aft TPE,1.39978638898633,103.87243527803194,"86,103,102,85,85A",5.0
68061,Piccadilly,Sing-China Bldg,1.4071921213532201,103.87206315994295,"103,117M,117",3.0
68069,Piccadilly,Opp Sing-China Bldg,1.4075721763173898,103.87228032413654,"103,117M,117",3.0
68081,Seletar Aerospace Dr,Bef Seletar A'Space Rise,1.40559323576727,103.86681241814271,"103,117M,117",3.0
68089,Seletar Aerospace Dr,Aft Seletar A'Space Rise,1.4057019606522803,103.8666674516352,"103,117M,117",3.0
68091,Seletar Aerospace Dr,Aft Baker St,1.40885699822728,103.8711692911676,"103,102,117M,117",4.0
68099,Seletar Aerospace Dr,Bef Baker St,1.4088500995799602,103.87095311541565,"103,102,117M,117",4.0
68101,Seletar Aerospace Dr,Rolls Royce Pte Ltd,1.40378584520974,103.86344710129677,"103,117M,117",3.0
68109,Seletar Aerospace Dr,Opp Rolls Royce Pte Ltd,1.4040033258150602,103.86349233396736,"103,117M,117",3.0
68111,Jln Kayu,Bef Seletar Camp G,1.4022219444769202,103.87138805557646,"168,858B,858,86,103,102,117,117M,39",9.0
68119,Jln Kayu,Aft Seletar Camp G,1.4023130608531897,103.87194871751427,"168,858B,858,86,103,102,117,117M,39",9.0
68121,Seletar Aerospace Dr,Bef West Camp Rd,1.4058085376896499,103.85999518683651,"103,117",2.0
68129,Seletar Aerospace Dr,Aft West Camp Rd,1.4060652296908602,103.86016462232044,"103,117",2.0
68131,West Camp Rd,Opp Youth Flying Club,1.4146069586294499,103.86188939696586,"103,117M,117",3.0
68139,West Camp Rd,Youth Flying Club,1.4144389729383,103.86207999648195,"103,117M,117",3.0
68141,West Camp Rd,Opp Seletar Airport,1.4204330165273702,103.86347697141191,"103,117M,117",3.0
68149,West Camp Rd,ST Aerospace,1.41891604556531,103.86279700000912,"103,117M,117",3.0
68151,West Camp Rd,Bef Shell Aviation,1.42333311184046,103.86619112165943,"103,117M,117",3.0
68159,West Camp Rd,Aft Shell Aviation,1.42306890210566,103.86626907370778,"103,117M,117",3.0
68161,West Camp Rd,Aft Seletar A'Space Lane,1.4107690348905801,103.86179481507452,"103,117M,117",3.0
68169,West Camp Rd,Bef Seletar A'Space Lane,1.4107138403801,103.86188409763392,"103,117M,117",3.0
68171,Yishun Ave 1,Bef Yishun Ave 8,1.42704251041342,103.85535247743788,"103,117M,117",3.0
68179,Piccadilly,Aft Yishun Ave 8,1.42698397142724,103.8555032973658,"103,117M,117",3.0
68181,Seletar Aerospace Link,Bef Jtc Aerospace,1.4040700000000002,103.858281,117M,1.0
68189,Seletar Aerospace Link,Aft Jtc Aerospace,1.4037389999999998,103.858254,117M,1.0
68191,Seletar Aerospace Crescent,Bef Seletar A'Space Lk,1.402289,103.85963000000001,117M,1.0
68199,Seletar Aerospace Crescent,Aft Seletar A'Space Lk,1.4025530000000002,103.85990600000001,117M,1.0
68201,Seletar Aerospace Dr,Aft Seletar Camp,1.409829,103.87258100000001,102,1.0
68209,Seletar Aerospace Dr,Opp Seletar Camp,1.4113434999999999,103.873544,102,1.0
68239,Seletar Aerospace View,Seletar Airport,1.41360008537368,103.87287372479015,102,1.0
70011,Aljunied Rd,Opp Blk 125,1.3231768766143301,103.88116008329277,"63,158,64,155,62,125,40,125A,100",9.0
70019,Aljunied Rd,Blk 125,1.3232299049956202,103.88145725676176,"63,158,64,155,100A,62,125,40,62A,100,63A",11.0
70021,Aljunied Rd,Opp Canossa Convent Pr,1.32640814876454,103.88033937941421,"154,65,64,155,135,62,61,100",8.0
70029,Aljunied Rd,Aft Canossa Convent Pr,1.32662552821417,103.88054354805391,"64,100A,62,62A,100",5.0
70031,Aljunied Rd,Opp Aljunied Pk,1.3292670732562,103.87941087761013,"154,65,64,155,135,62,61,100",8.0
70039,Aljunied Rd,Aljunied Pk,1.32930256265165,103.87975573742912,"154,65,64,155,135,100A,62,61,62A,100",10.0
70041,Upp Aljunied Rd,Opp Blk 4,1.33340805598283,103.87841250002137,"155,135,100",3.0
70049,Upp Aljunied Rd,Aft Blk 4,1.33290666703267,103.87871499999149,"135,155,100A,100",4.0
70051,Upp Aljunied Rd,Aft Joo Seng Rd,1.3362720215413102,103.87777948299751,"155,135,100",3.0
70059,Upp Aljunied Rd,Blk 7,1.33477611102342,103.8783116670176,"135,155,100A,100",4.0
70061,Upp Aljunied Rd,Bef Bidadari Pk Dr,1.3375,103.87444,"155,135,100",3.0
70069,Upp Aljunied Rd,Aft Bidadari Pk Dr,1.3377780559999999,103.87361109999999,"135,155,100A,100",4.0
70071,Ubi Ave 3,Cycle & Carriage,1.33377161253401,103.89841293744438,"58,137,58A",3.0
70079,Ubi Ave 3,Aft Regent Motors,1.33372166698373,103.89851833301577,"58,137,58B",3.0
70081,Ubi Ave 3,Opp HDB CP,1.3322758014945901,103.89497442435284,"58,58A",2.0
70089,Ubi Ave 3,HDB CP,1.3318770216451201,103.89443953236936,"58B,58",2.0
70091,Ubi Ave 3,Opp Traffic Police,1.3307173594400399,103.89091372491256,"58,58A",2.0
70099,Ubi Ave 3,Traffic Police,1.33063155191578,103.89132142065272,"58B,58",2.0
70101,MacPherson Rd,Bef Jln Wangi,1.3296996501314,103.87395296821519,"90,154,8,64,90A,61,151,65",8.0
70109,MacPherson Rd,Gulab Bldg,1.32946242383323,103.874037265782,"90,154,8,64,61,151,65",7.0
70111,MacPherson Rd,Opp Cencon Bldg,1.3307766855737,103.87714812684305,"90,154,8,64,90A,61,151,65",8.0
70119,MacPherson Rd,Cencon Bldg,1.3307503350977599,103.8777335022986,"90,154,8,64,61,151,65",7.0
70121,MacPherson Rd,Aft Jln Muhibbah,1.3319080537308998,103.8811428214188,"90,90A,62,151,8",5.0
70129,MacPherson Rd,Opp Jln Muhibbah,1.33157543468156,103.88058185579888,"90,62,151,62A,8",5.0
70131,MacPherson Rd,Bef Davidson Rd,1.3327616336301,103.88503448837112,"90,90A,62,151,8",5.0
70139,MacPherson Rd,Aft Jln Belangkas,1.3321820215026101,103.88328460405728,"90,62,151,62A,8",5.0
70141,MacPherson Rd,Citimac Ind Cplx,1.33325940650465,103.88723373413464,"90,90A,62,151",4.0
70149,MacPherson Rd,MacPherson Green Condo,1.33291249995394,103.88646305557552,"90,62,151,62A,8",5.0
70151,Merpati Rd,Aft Jln Anggerek,1.3276837427956498,103.8809633442231,"154,63,158,155,135,61,40,65",8.0
70161,Merpati Rd,OPP MATTAR STN EXIT A,1.32758635490072,103.88324806418215,"154,63,158,155,135,61,40,65",8.0
70171,Circuit Rd,Blk 77,1.3283366669713401,103.8854713890276,"154,63,158,155,135,63M,61,40,65",9.0
70181,Circuit Rd,Blk 36,1.32886177068404,103.88691723349123,"154,63,158,155,135,63M,61,40,65",9.0
70191,Circuit Rd,OPP BLK 66,1.32722900950909,103.88793655793152,"154,63,158,155,135,63M,61,40,65",9.0
70201,Circuit Rd,OPP MACPHERSON STN EXIT D,1.3246113890296898,103.88885416699938,"154,63,158,155,135,63M,61,40,65,63A",10.0
70211,Pipit Rd,Blk 90,1.32362166702646,103.88696166698931,"154,63,158,155,135,63M,61,40,65,63A",10.0
70221,Circuit Rd,Blk 79 FC,1.32620809233247,103.88512100988676,"154,63,158,155,135,63M,61,40,65,63A",10.0
70231,Mattar Rd,OPP MATTAR STN EXIT B,1.3261766669877602,103.88401361102049,"154,63,158,155,135,61,40,65,63A",9.0
70241,Mattar Rd,Aft Grace Baptist Ch,1.32525399997752,103.88199999996776,"154,63,158,155,135,61,40,65,63A",9.0
70251,Paya Lebar Rd,Macpherson Stn Exit C,1.32497158481981,103.8903707458953,"154,80,43e,135,76,70M,28,43,70,24",10.0
70259,Paya Lebar Rd,Macpherson Stn Exit B,1.3249873006867499,103.89080428753107,"154,80,43e,135,137,76,70M,80A,28,70A,43,70,24",13.0
70261,Paya Lebar Rd,Opp Orion @ Paya Lebar,1.3288429698006599,103.88962746952593,"158,80,43e,76,70M,28,43,70,22,24,8",11.0
70269,Paya Lebar Rd,Citipoint Ind Cplx,1.32824611112671,103.89014388885742,"158,80,43e,76,70M,80A,28,70A,43,70,22,24,8",13.0
70271,Paya Lebar Rd,Le Crescendo,1.33078171512111,103.88931512831827,"158,80,43e,76,70M,28,58B,58,43,70,22,24,8",13.0
70279,Paya Lebar Rd,Opp Trinity @ Paya Lebar,1.33155751923227,103.88951499040957,"8,158,80,43e,76,70M,80A,28,70A,58,43,70,22,24,58A",15.0
70281,Upp Paya Lebar Rd,Aft Tai Seng Stn,1.33530627797371,103.8879999999696,"158,80,93,62,76,70M,28,58B,58,43,70,22,24",13.0
70289,Upp Paya Lebar Rd,Aft Tai Seng Stn Exit C,1.3350640000248999,103.8886929999761,"62A,158,80,93,62,76,70M,80A,28,70A,58,43,70,22,24,58A",16.0
70291,Upp Paya Lebar Rd,Asiawide Ind Bldg,1.33743499996855,103.8871361111267,"158,80,93,62,76,70M,28,58,43,70,22,24",12.0
70299,Upp Paya Lebar Rd,Opp Asiawide Ind Bldg,1.3374750000156,103.88758305557131,"62A,158,80,93,62,76,70M,80A,28,70A,58,43,70,22,24,58A",16.0
70301,Upp Paya Lebar Rd,Aft Paya Lebar St,1.33965760027057,103.88575915318087,"158,80,93,62,76,70M,28,58,43,70,22,24",12.0
70309,Upp Paya Lebar Rd,Opp Paya Lebar St,1.33965000001824,103.88639700003634,"62A,158,80,93,62,76,70M,80A,28,70A,58,43,70,22,24,58A",16.0
70311,Kallang Way,Aft Genting Lane,1.3233556981218602,103.87901421599855,125,1.0
70319,Kallang Way,Aft Kallang Way 4,1.32319846234081,103.87904763225208,"125,125A",2.0
70321,Kallang Way,Aft Kallang Way 1,1.32247982189668,103.87674093245458,125,1.0
70329,Kallang Way,Aft Kallang Way 2,1.3222974802183503,103.87682676312599,"125,125A",2.0
70341,Tannery Rd,Tannery Blk,1.32626471325242,103.87490379761162,125,1.0
70349,Tannery Rd,Bef Lor Bakar Batu,1.32598493140196,103.8744746944284,"125,125A",2.0
70359,Lor Bakar Batu,Aft Kallang Sector,1.32768812063773,103.87256886396422,"125,125A",2.0
70361,Genting Lane,BEF GENTING LK,1.32859972197494,103.87346222198977,125,1.0
70371,Circuit Link,Macpherson Stn Exit A,1.3262328886660901,103.88932330108936,"154,63,158,63M,135,61,65",7.0
70379,Circuit Link,Opp Macpherson Stn Exit A,1.3260429413360901,103.88933975894001,"154,63,158,63M,135,61,65,63A",8.0
70401,Ubi Rd 3,BEF UBI RD 4,1.3308823007597799,103.89811560002391,137,1.0
70409,Ubi Rd 3,BLK 3032A,1.3309465462115502,103.89789906902672,137,1.0
71011,Airport Rd,Aft Paya Lebar Rd,1.3341168820776101,103.89054392713258,"90,90A,93,151",4.0
71021,Airport Rd,Opp Comfort Test Ctr,1.33655775095595,103.89468782549605,"90,90A,93,151",4.0
71029,Airport Rd,Comfort Test Ctr,1.33654331402892,103.89504292943957,"90,93,151",3.0
71031,Airport Rd,Opp Gordon Warehse Bldg,1.33913918063035,103.8968074607421,"90,90A,94A,94",4.0
71041,Airport Rd,Opp Air Force Museum,1.34652497125332,103.89845248326445,"90,90A,94A,94",4.0
71049,Airport Rd,Air Force Museum,1.3460920927434799,103.89881549663342,"90,90A,94",3.0
71051,Hougang Ave 3,Aft Kim Chuan Rd,1.34151105876514,103.89189250385124,"87,25,51,854,45,151,55",7.0
71059,Hougang Ave 3,Bef Kim Chuan Rd,1.34065465828861,103.89195372882892,"87,25,51,854,45,151,55",7.0
71061,Hougang Ave 3,Bef Airport Rd,1.33901443022109,103.89506854137487,"87,25,854,51,45,854e,55",7.0
71069,Hougang Ave 3,Aft Airport Rd,1.3385251356058,103.89512258677937,"87,25,51,854,45,151,55",7.0
71071,Eunos Link,Opp Comfort Driving Ctr,1.33638181561906,103.89785574766542,"93,87,25,854,51,45,94,854e,55",9.0
71079,Eunos Link,Comfort Driving Ctr,1.3355455849721498,103.89825312082961,"93,94A,87,25,854,51,45,94,55",9.0
71081,Eunos Link,Eunos Technolink,1.33375855817569,103.9005998503616,"93,87,25,51,854,58,45,94,854e,55,58A",11.0
71089,Eunos Link,Opp Eunos Technolink,1.3329147989436299,103.90097214917816,"93,94A,87,25,51,58B,58,45,854,94,55",11.0
71091,Eunos Link,Blk 637,1.3307337478593402,103.90373154551285,"15A,8,63,5,93,63M,25,51,61,45,59,854,94,854e,22,55,65,15",18.0
71099,Eunos Link,Blk 311,1.3302263890018897,103.90383361098931,"8,63,5,93,63M,94A,25,51,61,45,59,854,94,22,55,65,63A,15",18.0
71101,Ubi Ave 1,Blk 318,1.3283069439771,103.902837222025,"63M,137,63,63A",4.0
71109,Ubi Ave 1,Maha Bodhi Sch,1.32831828375817,103.90256616022272,"63M,137,63",3.0
71111,Ubi Ave 1,Blk 343,1.3267052749653,103.9005869517766,"63M,137,63,63A",4.0
71119,Ubi Ave 1,Opp Blk 343,1.32680124825187,103.90021869264116,"63M,137,63",3.0
71121,Ubi Ave 2,UBI STN EXIT B,1.330081111,103.8994169,"65,137,61,22,8",5.0
71129,Ubi Ave 2,UBI STN EXIT A,1.3297619440000001,103.8991489,"65,137,61,22,8",5.0
71131,Ubi Ave 2,Automobile Megamart,1.33127510693644,103.90140378909662,"8,63,63M,61,22,65",6.0
71139,Ubi Ave 2,Blk 302,1.3305422473753798,103.90087888738245,"8,63,63M,61,22,65,63A",7.0
71141,Ubi Ave 2,Blk 3023,1.32917333299413,103.89706805602556,"22,61,8,65",4.0
71149,Ubi Ave 2,Blk 3024,1.32886553888796,103.89713767691656,"22,61,8,65",4.0
71151,Ubi Ave 2,Blk 3021,1.3281430514531598,103.89444941029379,"22,61,8,65",4.0
71159,Ubi Ave 2,Blk 3026,1.3278764191941201,103.89457489895,"22,61,8,65",4.0
71161,Ubi Ave 2,Blk 3019,1.3273299432591699,103.89209147524538,"8,63,63M,137,61,22,65",7.0
71169,Ubi Ave 2,Aztech Bldg,1.32706502989935,103.89217317535862,"8,63,63M,137,61,22,65,63A",8.0
71171,Airport Rd,Opp Scdf Hq,1.3349782885486898,103.89238738026172,"90,90A,93,151",4.0
71179,Airport Rd,Aft Scdf Hq,1.3346773011372,103.89238294056769,"90,93,151",3.0
71181,Airport Rd,Opp Paya Lebar Air Base,1.3433286866571599,103.8989460984825,"90,90A,94A,94",4.0
71189,Airport Rd,Paya Lebar Air Base,1.34494057674135,103.8990945752868,"90,90A,94",3.0
71191,Airport Rd,Aft Defu Lane 12,1.34114100497371,103.89814797322435,"90,90A,94A,94",4.0
71201,Ubi Ave 1,Paya Ubi Ind Pk,1.32612447781531,103.89795152582764,"63M,137,63,63A",4.0
71209,Ubi Ave 1,Opp Paya Ubi Ind Pk,1.32608112825105,103.89720788120638,"63M,137,63",3.0
71211,Ubi Ave 1,Ubi 55,1.3254623554549199,103.89525403753592,"63M,137,63,63A",4.0
71219,Ubi Ave 1,Ubi Techpark,1.3255420710299999,103.89505220634287,"63M,137,63",3.0
71221,Ubi Rd 1,Meiban Ind Bldg,1.32632177179998,103.89318347862556,"63M,137,63,63A",4.0
71229,Ubi Rd 1,Opp Meiban Ind Bldg,1.32623562632795,103.89334859736259,"63M,137,63",3.0
71291,Kaki Bt Rd 3,THE LEO,1.33709007875103,103.90374749997088,137,1.0
71299,Kaki Bt Rd 3,EMPIRE TECHNOCENTRE,1.33675693078428,103.9040176205713,137,1.0
71331,Kaki Bt Ave 2,KAKI BT AUTOHUB,1.33683480070641,103.90096749998749,137,1.0
71339,Kaki Bt Ave 2,OPP KAKI BT AUTOHUB,1.33681468016557,103.90112122053516,137,1.0
72011,Jln Eunos,Blk 322,1.32816499999482,103.9054836109767,"21,CT18,25,51,854,55,63A,94A,61,59,60,5,93,94,60A,63,63M,2N,45,60T,22,15",22.0
